ServerName,DatabaseName,DatabaseFileName,FileType,TimeDataCollected,CounterName,AggregatorType,Value
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FRL,Variance,2.9244967
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FRL,Max,8
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FWL,Mean,0.80163807
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FWL,Variance,2.9390779
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:26:15,FWL,Max,6.4
DBPSQLANA01,,,,2022-10-25 22:26:15,IM,Mean,128589
DBPSQLANA01,,,,2022-10-25 22:26:15,IM,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:26:15,IM,Variance,3.0526316
DBPSQLANA01,,,,2022-10-25 22:26:15,IM,Max,128590
DBPSQLANA01,,,,2022-10-25 22:26:15,IMP,Mean,100
DBPSQLANA01,,,,2022-10-25 22:26:15,IMP,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:26:15,IMP,Variance,0
DBPSQLANA01,,,,2022-10-25 22:26:15,IMP,Max,100
DBPSQLANA01,,,,2022-10-25 22:26:15,ICP,Mean,54.263157
DBPSQLANA01,,,,2022-10-25 22:26:15,ICP,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:26:15,ICP,Variance,15.036011
DBPSQLANA01,,,,2022-10-25 22:26:15,ICP,Max,62
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCS,Mean,77765.02
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCS,Occurence,19
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCS,Variance,35547340
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCS,Max,85102.5
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCP,Mean,94.44464
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCP,Occurence,18
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCP,Variance,524.69354
DBPSQLANA01,RnD,,,2022-10-25 22:26:15,DCP,Max,100.0039
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCS,Mean,5.9773684
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCS,Occurence,19
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCS,Variance,0.011282549
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCS,Max,6.15
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCP,Mean,0
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCP,Occurence,18
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCP,Variance,0
DBPSQLANA01,DBAdmin,,,2022-10-25 22:26:15,DCP,Max,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRM,Mean,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRM,Variance,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRM,Max,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWM,Mean,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWM,Variance,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWM,Max,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNW,Mean,3.7777777
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNW,Variance,136.39507
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNW,Max,51
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNR,Mean,0.22222222
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNR,Variance,0.83950615
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FNR,Max,4
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRL,Mean,0.041666668
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRL,Variance,0.029513888
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FRL,Max,0.75
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWL,Mean,0.6081699
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWL,Variance,1.0698638
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-25 22:35:50,FWL,Max,3.3137255
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRM,Mean,0.055555556
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRM,Variance,0.052469134
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRM,Max,1
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWM,Mean,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWM,Variance,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWM,Max,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNW,Mean,0.5
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNW,Variance,2.6944444
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNW,Max,7
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNR,Mean,0.055555556
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNR,Variance,0.052469134
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FNR,Max,1
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRL,Mean,0.33333334
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRL,Variance,1.8888888
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FRL,Max,6
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWL,Mean,0.14682539
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWL,Variance,0.17600466
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-25 22:35:50,FWL,Max,1.5
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRM,Mean,2186.6667
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRM,Variance,9671793
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRM,Max,10848
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWM,Mean,60.944443
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWM,Variance,7112.719
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWM,Max,280
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNW,Mean,2668.4443
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNW,Variance,15409680
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNW,Max,15552
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNR,Mean,70798.22
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNR,Variance,1.1350422E+10
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FNR,Max,344064
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRL,Mean,3.6419525
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRL,Variance,13.198128
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FRL,Max,16.183556
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWL,Mean,6.044742
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWL,Variance,31.92
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-25 22:35:50,FWL,Max,16.457144
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRM,Mean,146.22223
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRM,Variance,363475.97
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRM,Max,2632
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWM,Mean,72.888885
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWM,Variance,12415.21
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWM,Max,284
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNW,Mean,1464.8889
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNW,Variance,4055899.5
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNW,Max,5184
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNR,Mean,146.22223
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNR,Variance,363475.97
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FNR,Max,2632
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRL,Mean,0.32083756
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRL,Variance,1.7499244
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FRL,Max,5.775076
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWL,Mean,1.6455107
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWL,Variance,4.2489147
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-25 22:35:50,FWL,Max,8
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRM,Mean,848.8889
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRM,Variance,1279245.5
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRM,Max,4016
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWM,Mean,0.8333333
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWM,Variance,1.3611112
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWM,Max,4
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNW,Mean,68.888885
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNW,Variance,6358.3213
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNW,Max,240
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNR,Mean,31559.111
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNR,Variance,2.265964E+09
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FNR,Max,147456
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRL,Mean,3.4677858
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRL,Variance,20.165972
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FRL,Max,16.661654
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWL,Mean,4.9002852
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWL,Variance,83.182556
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-25 22:35:50,FWL,Max,29.538462
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRM,Mean,4520.8887
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRM,Variance,24749604
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRM,Max,17856
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWM,Mean,7.888889
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWM,Variance,97.543205
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWM,Max,30
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNW,Mean,613.3333
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNW,Variance,443420.47
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNW,Max,2016
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNR,Mean,108970.664
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNR,Variance,3.4151545E+10
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FNR,Max,649216
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRL,Mean,3.2564032
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRL,Variance,6.4195194
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FRL,Max,11.639951
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWL,Mean,3.2983599
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWL,Variance,28.949297
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-25 22:35:50,FWL,Max,17.297297
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRM,Mean,14.388889
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRM,Variance,295.12656
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRM,Max,51
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWM,Mean,0.11111111
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWM,Variance,0.09876543
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWM,Max,1
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNW,Mean,6.6666665
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNW,Variance,57.88889
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNW,Max,24
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNR,Mean,293.1111
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNR,Variance,167660.1
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FNR,Max,1632
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRL,Mean,2.0498111
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRL,Variance,1.4086852
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FRL,Max,5.3333335
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWL,Mean,3.7474797
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWL,Variance,23.88438
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-25 22:35:50,FWL,Max,16
DBPSQLANA01,,,,2022-10-25 22:35:50,IM,Mean,128589.9
DBPSQLANA01,,,,2022-10-25 22:35:50,IM,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:35:50,IM,Variance,0.93630177
DBPSQLANA01,,,,2022-10-25 22:35:50,IM,Max,128591
DBPSQLANA01,,,,2022-10-25 22:35:50,IMP,Mean,100
DBPSQLANA01,,,,2022-10-25 22:35:50,IMP,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:35:50,IMP,Variance,0
DBPSQLANA01,,,,2022-10-25 22:35:50,IMP,Max,100
DBPSQLANA01,,,,2022-10-25 22:35:50,ICP,Mean,54.789474
DBPSQLANA01,,,,2022-10-25 22:35:50,ICP,Occurence,19
DBPSQLANA01,,,,2022-10-25 22:35:50,ICP,Variance,21.3241
DBPSQLANA01,,,,2022-10-25 22:35:50,ICP,Max,61
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCS,Mean,86424.44
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCS,Occurence,19
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCS,Variance,13055672
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCS,Max,94012.38
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCP,Mean,99.987335
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCP,Occurence,18
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCP,Variance,0.002778761
DBPSQLANA01,RnD,,,2022-10-25 22:35:50,DCP,Max,100.005
DBPSQLANA01,DBAdmin,,,2022-10-25 22:35:50,DCS,Mean,5.9684205
DBPSQLANA01,DBAdmin,,,2022-10-25 22:35:50,DCS,Occurence,19
DBPSQLANA01,DBAdmin,,,2022-10-25 22:35:50,DCS,Variance,0.0019080361
